ID,studyID,created_at,senator,text,source,is_quote,likes,retweets,hashtags,urls_url,link,urls_t.co,urls_expanded_url,media_or_link,media_url,media_t.co,media_expanded_url,media_type,mentions_screen_name,lang,quoted_text,quoted_created_at,quoted_source,quoted_like_count,quoted_retweet_count,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,status_url,name,sen_race,sen_gender,location,description,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,party,party2,coder1,coder2,coder1_category,coder2_category,coders_agreed,engage,dismiss,neither,category,ideology,followers,year,year2,length,1a_code,in_1a,TOXICITY,allnone,certitude,tone_pos,tone_neg,polite,moral
429,,5/11/21 18:40,SenSchumer,"Republican legislatures have seized on Donald Trump's big lie to make it harder for Americans to vote. Today in the Rules Committee mark-up, we're moving forward on the #ForThePeopleAct for democracy. My speech today:",Twitter Media Studio,FALSE,1511,414,ForThePeopleAct,,,,,yes,http://pbs.twimg.com/media/E1IK8EeWEAg4hhx.jpg,https://t.co/lwf7NKL3IO,https://twitter.com/SenSchumer/status/1392187928475017223/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1392187928475017223,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,dismiss,0,0,0,1,neither,-0.359,324.6374,2021,12,217,no_match,no_match,0.18549223,0,0,0,0,0,0
430,DD63,5/11/21 15:10,SenSchumer,"Trump told the big lie the election was stolen It poisoned faith in democracy, fomented an insurrection Now GOP legislatures have seized on the big lie to make it harder to vote With today's Rules Committee mark-up, we're moving forward on the #ForThePeopleAct for democracy",Twitter Web App,FALSE,5134,1271,ForThePeopleAct,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1392135103439163395,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,dismiss,1,0,1,0,dismiss,-0.359,324.6374,2021,12,274,no_match,no_match,0.26132804,0,0,0,2.22,0,0
431,,3/25/21 19:30,SenSchumer,"Across the country, the Republicans seem to believe that the best strategy for winning elections is to try to prevent the other side from voting. That's not democracy. The Senate will pass the #ForThePeople Act to fight this voter suppression and protect democracy for all.",Twitter Web App,FALSE,5412,1484,ForThePeople,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1375168353925484552,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2021,12,273,no_match,no_match,0.05613239,2.22,0,2.22,2.22,0,0
432,,3/24/21 17:55,SenSchumer,There is a nationwide effort to limit the right to vote GOP state legislatures have seized on Trump's big lie about the election & introduced over 250 bills aimed at tightening voting rules It smacks of Jim Crow We're working to pass the #ForThePeople Act to renew Democracy,Twitter Web App,FALSE,2486,772,ForThePeople,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1374781930311417862,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,dismiss,0,0,0,1,neither,-0.359,324.6374,2021,12,274,no_match,no_match,0.15684792,0,0,0,0,0,0
433,,3/4/21 19:53,SenSchumer,It's great GOP Senator Ron Johnson wants to read the American Rescue Plan on the Senate floor It gives Americans another opportunity to hear what's in it! Direct checks Vaccine funding Resources for schools Rental assistance Small biz help Anti-poverty measures And more,Twitter Web App,FALSE,11687,2641,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1367563892688355330,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2021,12,270,no_match,no_match,0.01527153,0,0,9.3,0,0,0
434,DD64,2/25/21 20:21,SenSchumer,We need to address head-on the despicable comments made by a few Republicans about trans people: Their attacks on trans people are wrong and despicable. They make my blood boil. Trans rights are human rights. That's exactly why we're working to pass the #EqualityAct.,Twitter Web App,FALSE,10363,2167,EqualityAct,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1365034164785971201,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,dismiss,1,0,1,0,dismiss,-0.359,324.6374,2021,12,267,no_match,no_match,0.39230084,0,2.27,0,9.09,0,11.36
435,,2/24/21 20:38,SenSchumer,"The American Rescue Plan has the support of 7 in 10 Americans Business leaders Mayors, Governors, and local leaders of both parties Economists across the political spectrum Republicans' response? They are all wrong. We will pass the bold COVID response Americans need.",Twitter Web App,FALSE,3234,768,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1364676034004713475,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.359,324.6374,2021,12,268,no_match,no_match,0.1894391,2.38,0,9.52,2.38,0,2.38
436,,12/19/20 19:01,SenSchumer,"We are so close to getting emergency COVID relief done. Senator Toomey's legislation is the only significant hurdle to completing an agreement, and Republicans need to make a decision to help the American people now.",Twitter Web App,FALSE,8839,1506,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1340371607928365056,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,216,no_match,no_match,0.046122026,5.71,0,5.71,0,0,0
437,DD65,10/26/20 23:34,SenSchumer,It is a lie that Senate Republicans are merely following their own standard. What is the real reason Republicans are so desperate? President Trump vowed to only pick justices who would terminate our health care law. Democrats will never not stop fighting for health care.,Twitter Web App,FALSE,2978,548,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1320871430968532993,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,dismiss,1,0,1,0,dismiss,-0.359,324.6374,2020,11,271,no_match,no_match,0.22157386,2.22,6.67,6.67,4.44,0,2.22
438,,10/26/20 21:56,SenSchumer,I just forced a vote to adjourn the Senate until after the November election. But the Senate Republicans voted to ignoreto laugh atthe wishes of the American people. We won't stop fighting.,Twitter Web App,FALSE,28873,4649,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1320846723837775872,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,189,no_match,no_match,0.18746567,0,0,3.13,3.13,0,0
439,,10/20/20 19:16,SenSchumer,72% of Americans support another $2 trillion stimulus package. That means 72% of Americans support Democrats' plan to provide comprehensive COVID relief. It is long past time for Senate Republicans to listen to Americans and act on the HEROES Act.,Twitter Web App,FALSE,12030,3770,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1318632132244393990,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,247,no_match,no_match,0.06132676,0,0,10,0,0,2.5
440,,10/19/20 23:30,SenSchumer,The principal thing we've learned about Judge Barrett in Senate Republicans' illegitimate Supreme Court process is that she believes that she shouldn't have to answer any question that might upset President Trump. This process is a sham and Democrats will not stop fighting it.,Twitter Web App,FALSE,8240,2587,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1318333688921395200,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.359,324.6374,2020,11,277,no_match,no_match,0.22333995,0,0,0,4.55,0,2.27
441,,10/15/20 18:11,SenSchumer,"I just joined @NIHB1 to hear from Tribal leaders and talk #WhatsAtStake as Republicans jam through their nominee to end the ACA We need to hear from Native voices: If you have a #NativeHealth story, share your story using #ACAStories2020 We won't stop fighting for #NativeHealth",Twitter Web App,TRUE,393,137,WhatsAtStake NativeHealth ACAStories2020 NativeHealth,twitter.com/NIHB1/status/1…,yes,https://t.co/xfyHE5QGJE,https://twitter.com/NIHB1/status/1316778213310377984,yes,,,,,NIHB1,en,The Lawmaker Panel is underway at the #NIHB National Tribal Health Conference. Senate Minority Leader @SenSchumer made brief remarks &amp; Senator @tomudall will lead a discussion with Tribal leaders on the threats to the  Affordable Care Act. #ACA #IHCIA #NIHB #NTHC2020 https://t.co/uVJsMVZbwo,10/15/20 16:29,Hootsuite Inc.,21,11,NIHB1,NIHB,4185,1830,2992,"Washington, D.C.",The National Indian Health Board advocates on behalf of all Tribal Governments & American Indians/Alaska Natives in their efforts to provide quality healthcare.,FALSE,https://twitter.com/SenSchumer/status/1316803825328586752,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,278,no_match,no_match,0.008954669,0,0,2.17,2.17,0,0
442,,9/8/20 17:26,SenSchumer,Even Sen. McConnell has repeatedly stressed that 20 GOP Senators intend to do nothing in the face of this crisis. Democrats want to work on legislation that will meet the urgent needs of Americans but Republicans continue to move in the wrong direction. ,Twitter Web App,FALSE,807,358,,democrats.senate.gov/newsroom/press…,yes,https://t.co/8z22TGFJln,https://www.democrats.senate.gov/newsroom/press-releases/schumer-pelosi-statement-on-senate-republican-covid-bill,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1303384319650656258,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.359,324.6374,2020,11,254,no_match,no_match,0.03616466,2.33,0,2.33,6.98,0,2.33
443,,9/3/20 18:20,SenSchumer,"The Republicans are moving even further in the wrong direction on COVID relief Sen. McConnell and the White House may cut their original, inadequate, skinny bill in half It'd be more appropriate to call it emaciated Democrats will not stop fighting to meet Americans' needs",Twitter Web App,FALSE,1901,615,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1301585921964486665,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.359,324.6374,2020,11,273,no_match,no_match,0.17587385,0,0,4.44,6.67,0,2.22
444,,8/11/20 0:35,SenSchumer,"President Trump says: It is what it is. The president, his aides, his party in Congress aren't even awake to what's happening in our country That's the reason why Senate Republicans delayed for four long months and that's the reason why we've been unable to find an agreement",Twitter Media Studio,FALSE,1337,510,,,,,,yes,http://pbs.twimg.com/media/EfGYXW1XgAIIDQy.jpg,https://t.co/zlto1eUj0G,https://twitter.com/SenSchumer/status/1292982961793531911/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1292982961793531911,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,275,no_match,no_match,0.06012806,0,0,2.08,0,0,0
445,,8/4/20 17:33,SenSchumer,"It's unbelievable that seven months into this crisis, Democrats still have to argue with Republicans about delivering enough support for testing, tracing, and our health care system in the middle of a pandemic. We won't stop fighting for action.",Twitter Web App,FALSE,7435,2056,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1290702405206761472,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,245,no_match,no_match,0.06332459,0,0,5.13,10.26,0,0
446,DD27,7/30/20 19:21,SenSchumer,Sen. McConnell isn't even in our negotiations with the White House because Senate Republicans don't have a unified position on anything. The main thing we hear is that he'd torpedo relief for Americans unless there's a giant corporate immunity provision attached. Unacceptable.,Twitter Web App,FALSE,4211,1473,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1288917714669633542,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,1,0,dismiss,-0.359,324.6374,2020,11,277,no_match,no_match,0.1024659,0,0,2.38,2.38,0,2.38
447,,7/27/20 23:59,SenSchumer,"If you've lost your job through no fault of your own, Republicans want you to take a 30% pay cut. Can you believe that? If you've lost your job and can't go back to work Republicans now want to take $1,600 out of your pocket every single month.",Twitter Web App,FALSE,10271,4300,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1287900374733660165,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,244,no_match,no_match,0.08635602,4.17,0,0,4.17,0,0
448,DD28,7/24/20 0:06,SenSchumer,I've been fighting for @SenJeffMerkley's legislation to stop the Trump administration's despicable actions in Portland and prevent similar abuses in other cities. He just took to the Senate floor with @SenateDems to demand a vote. But Senate GOP blocked it. This is wrong!,Twitter for iPhone,FALSE,5953,2335,,,,,,no,,,,,SenJeffMerkley SenateDems,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1286452600800518144,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,1,0,dismiss,-0.359,324.6374,2020,11,272,no_match,no_match,0.16413476,0,0,0,9.3,0,4.65
449,,7/20/20 13:40,SenSchumer,It has been over three months since Senate Republicans have considered major COVID-relief legislation while Americans face this public health and economic crisis.,Twitter Web App,FALSE,1285,448,,,,,,yes,http://pbs.twimg.com/media/EdX5r3yXYAA6XAt.jpg,https://t.co/NSlJgoiebp,https://twitter.com/SenSchumer/status/1285207846544646145/photo/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1285207846544646145,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,162,no_match,no_match,0.01527153,0,0,0,4.35,0,0
450,,7/2/20 20:43,SenSchumer,"700,000 people live and work in D.C. 46% of them are Black. Many of them work here, in the Capitol, providing essential services to some GOP senators who don't consider them real people. Senate Republicans: Stop denigrating American citizens. #DCStatehood NOW.",Twitter Web App,FALSE,3455,989,DCStatehood,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1278791343624597514,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,260,no_match,no_match,0.21892473,0,2.38,0,0,0,0
451,,7/1/20 17:29,SenSchumer,"July 1st means rent is due for millions of Americans who've lost their jobs We're going to demand the Senate pass help for renters to ensure that they can stay in their homes Will Senate Republicans agree, or risk leaving millions of renters out in the cold? #DemsDemandAction",Twitter Web App,FALSE,1733,566,DemsDemandAction,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1278380232991539201,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,276,no_match,no_match,0.019019997,0,0,2.08,2.08,0,0
452,,6/25/20 2:19,SenSchumer,Senate Republicans and President Trump expect you to believe they're the true champions of racial justice and police reform. The same Republicans who have run a conveyor belt of anti-civil rights judges! No. We need REAL reform.,Twitter for iPhone,TRUE,2191,628,,twitter.com/ABCPolitics/st…,yes,https://t.co/1YydrAhm2v,https://twitter.com/ABCPolitics/status/1275887023954497538,yes,,,,,,en,"After Senate Democrats block GOP police reform bill, Pres. Trump says, ""Mitch [McConnell] wants it to happen, I would like to see it happen, but we won't sacrifice...we won't do anything that's going to hurt our police."" https://t.co/af8WvrlIEd https://t.co/rrZBkzwk7m",6/24/20 20:22,SnapStream TV Search,86,47,ABCPolitics,ABC News Politics,991185,473,170072,"Washington, DC",Reports from @ABC News' political team.,TRUE,https://twitter.com/SenSchumer/status/1275976807645351936,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,228,no_match,no_match,0.12244874,2.7,2.7,5.41,0,0,5.41
453,,6/24/20 18:21,SenSchumer,"Senate GOP expects you to believe they're the champions of racial justice and police reform But the same Republicans have run a conveyor belt of anti-civil rights judicial nomineesincluding one today, the same day they tried to move forward their so-called policing reform bill!",Twitter Web App,FALSE,1645,595,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1275856484564439041,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,278,no_match,no_match,0.1473238,0,0,4.55,2.27,0,2.27
454,,6/23/20 19:50,SenSchumer,"The lawyer for the families of George Floyd and Breonna Taylor believes the Senate Republican bill is completely inadequate, lip service, can hardly be thought of as legislation. How does Senator Mitch McConnell respond to that charge?",Twitter Web App,FALSE,840,317,,washingtonpost.com/politics/floyd…,yes,https://t.co/fNDfuVg78O,https://www.washingtonpost.com/politics/floyd-family-lawyer-sharpton-and-naacp-legal-defense-fund-urge-senators-to-oppose-gop-police-reform-bill/2020/06/22/9b667f3e-b4e5-11ea-a8da-693df3d7674a_story.html,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1275516551131774979,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,235,no_match,no_match,0.08447654,0,2.7,0,2.7,0,0
455,,6/17/20 16:44,SenSchumer,"Today is a tale of two chambers The House is considering Democrats' #JusticeInPolicing Act representing comprehensive, strong policing reform, the most forceful in decades The Senate GOP bill's silent on racial profiling, no reforms to qualified immunity, no real accountability",Twitter Web App,FALSE,1153,388,JusticeInPolicing,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1273295370983026691,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,278,no_match,no_match,0.089041,5,2.5,5,0,0,2.5
456,,6/16/20 17:58,SenSchumer,"Americans are taking to the streets demanding change. But Senate Republicans want to wait another month or more before even just considering police reform?! By delaying action, Republicans are playing the same dangerous games they played after mass shootings last summer.",Twitter Web App,FALSE,2817,889,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenSchumer/status/1272951693119041538,Chuck Schumer,white,male,"New York, NY","Official Account of Senator Chuck Schumer, New York's Senator and the Senate Majority Leader.",FALSE,3246374,24493,13812,20651,659,11/19/08 20:10,TRUE,https://t.co/ABwRtpqnhH,https://www.democraticleader.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.359,324.6374,2020,11,271,no_match,no_match,0.17034957,0,0,4.88,2.44,0,0
457,,10/14/20 12:44,SenatorShaheen,"The Supreme Court will hear a Republican case backed by President Trump to overturn the ACA right after the election. As President Trump and Republican leaders ram a Supreme Court nominee through the Senate, here's what's at stake for health care:",Twitter Web App,FALSE,116,76,,,,,,yes,http://pbs.twimg.com/media/EkSiEk5XkAAYzB7.jpg,https://t.co/hKB5ibcaN0,https://twitter.com/SenatorShaheen/status/1316359219101261824/photo/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenatorShaheen/status/1316359219101261824,Sen. Jeanne Shaheen,white,female,"Washington, DC",Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.,FALSE,119661,2884,2444,11648,467,1/28/10 15:22,TRUE,https://t.co/6hHVU7yiOK,http://shaheen.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.238,11.9661,2020,11,247,no_match,no_match,0.012911384,0,0,2.44,0,0,0
458,,8/3/20 18:05,SenatorShaheen,"Republican leadership in Congress needs to listen to local officials. Tax revenue is plummeting and that means that states, counties and towns will have to make very difficult decisions unless relief comes soon.",Twitter Web App,FALSE,19,11,,nhpr.org/post/new-hamps…,yes,https://t.co/IzXkayc6oH,https://www.nhpr.org/post/new-hampshire-governor-says-covid-19s-effect-budget-devastating,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenatorShaheen/status/1290348163790966787,Sen. Jeanne Shaheen,white,female,"Washington, DC",Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.,FALSE,119661,2884,2444,11648,467,1/28/10 15:22,TRUE,https://t.co/6hHVU7yiOK,http://shaheen.senate.gov/,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.238,11.9661,2020,11,211,no_match,no_match,0.020685982,0,0,3.03,3.03,0,0
459,,6/22/20 20:25,SenatorShaheen,"Dems & Republicans agree that we must protect #Dreamers. Now that #SCOTUS has spoken, Congress should do likewise. @realDonaldTrump must stop his cruel efforts to deport Dreamers & @senatemajldr needs to give the Dream & Promise Act a vote NOW.",Twitter Web App,TRUE,30,12,Dreamers SCOTUS,twitter.com/SenatorDurbin/…,yes,https://t.co/IoGskASzss,https://twitter.com/SenatorDurbin/status/1275153580085989378,yes,,,,,realDonaldTrump,en,"With Pres. Trump still threatening to end #DACA, the Senate must step up &amp; provide #Dreamers with a path to citizenship.
 
Today, I led all @SenateDems in calling on @senatemajldr to bring the House-passed Dream &amp; Promise Act to the floor for a vote. #HomeIsHere https://t.co/QLfI07x2Cl",6/22/20 19:47,Twitter Web App,1228,335,SenatorDurbin,Senator Dick Durbin,727527,2414,19611,,Serving the people of Illinois. Majority Whip and Chair of the Senate Judiciary Committee.,TRUE,https://twitter.com/SenatorShaheen/status/1275162924991107073,Sen. Jeanne Shaheen,white,female,"Washington, DC",Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.,FALSE,119661,2884,2444,11648,467,1/28/10 15:22,TRUE,https://t.co/6hHVU7yiOK,http://shaheen.senate.gov/,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.238,11.9661,2020,11,244,no_match,no_match,0.079307266,0,2.7,0,2.7,0,2.7
